Variant number: 318,  Outcomes: White win: 33%,  Draw: 46%,  Black win: 21%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 14.8,  Move 20 Entropy: 23.8
Variant number: 319,  Outcomes: White win: 30%,  Draw: 46%,  Black win: 23%,  Move 5 Entropy: 8.7,  Move 10 Entropy: 11.2,  Move 20 Entropy: 21.3
Variant number: 320,  Outcomes: White win: 27%,  Draw: 48%,  Black win: 25%,  Move 5 Entropy: 8.8,  Move 10 Entropy: 13.4,  Move 20 Entropy: 13.6
Variant number: 321,  Outcomes: White win: 31%,  Draw: 45%,  Black win: 24%,  Move 5 Entropy: 10.8,  Move 10 Entropy: 14.8,  Move 20 Entropy: 23.7
Variant number: 322,  Outcomes: White win: 30%,  Draw: 47%,  Black win: 22%,  Move 5 Entropy: 8.0,  Move 10 Entropy: 14.5,  Move 20 Entropy: 19.8
Variant number: 323,  Outcomes: White win: 27%,  Draw: 55%,  Black win: 19%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 13.3,  Move 20 Entropy: 21.0
Variant number: 324,  Outcomes: White win: 29%,  Draw: 50%,  Black win: 21%,  Move 5 Entropy: 9.7,  Move 10 Entropy: 13.0,  Move 20 Entropy: 21.1
Variant number: 325,  Outcomes: White win: 26%,  Draw: 55%,  Black win: 19%,  Move 5 Entropy: 7.0,  Move 10 Entropy: 14.7,  Move 20 Entropy: 23.5
Variant number: 326,  Outcomes: White win: 29%,  Draw: 48%,  Black win: 22%,  Move 5 Entropy: 6.6,  Move 10 Entropy: 12.9,  Move 20 Entropy: 20.4
Variant number: 327,  Outcomes: White win: 23%,  Draw: 55%,  Black win: 21%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 13.7,  Move 20 Entropy: 23.0
Variant number: 328,  Outcomes: White win: 33%,  Draw: 46%,  Black win: 21%,  Move 5 Entropy: 8.5,  Move 10 Entropy: 12.4,  Move 20 Entropy: 21.2
Variant number: 329,  Outcomes: White win: 25%,  Draw: 54%,  Black win: 20%,  Move 5 Entropy: 11.5,  Move 10 Entropy: 14.3,  Move 20 Entropy: 22.9
Variant number: 330,  Outcomes: White win: 33%,  Draw: 42%,  Black win: 25%,  Move 5 Entropy: 11.0,  Move 10 Entropy: 13.4,  Move 20 Entropy: 25.1
Variant number: 331,  Outcomes: White win: 29%,  Draw: 48%,  Black win: 24%,  Move 5 Entropy: 10.4,  Move 10 Entropy: 14.4,  Move 20 Entropy: 17.9
Variant number: 332,  Outcomes: White win: 35%,  Draw: 43%,  Black win: 21%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 8.7,  Move 20 Entropy: 19.3
Variant number: 333,  Outcomes: White win: 34%,  Draw: 44%,  Black win: 22%,  Move 5 Entropy: 7.8,  Move 10 Entropy: 12.4,  Move 20 Entropy: 20.3
Variant number: 334,  Outcomes: White win: 29%,  Draw: 41%,  Black win: 30%,  Move 5 Entropy: 8.7,  Move 10 Entropy: 13.9,  Move 20 Entropy: 18.0
Variant number: 335,  Outcomes: White win: 29%,  Draw: 45%,  Black win: 26%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 12.5,  Move 20 Entropy: 22.2
Variant number: 336,  Outcomes: White win: 29%,  Draw: 49%,  Black win: 22%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 11.1,  Move 20 Entropy: 21.8
Variant number: 337,  Outcomes: White win: 27%,  Draw: 50%,  Black win: 23%,  Move 5 Entropy: 8.5,  Move 10 Entropy: 10.9,  Move 20 Entropy: 22.1
Variant number: 338,  Outcomes: White win: 26%,  Draw: 53%,  Black win: 21%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 12.1,  Move 20 Entropy: 26.5
Variant number: 339,  Outcomes: White win: 25%,  Draw: 51%,  Black win: 24%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 10.3,  Move 20 Entropy: 19.9
Variant number: 340,  Outcomes: White win: 31%,  Draw: 47%,  Black win: 22%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 11.0,  Move 20 Entropy: 19.8
Variant number: 341,  Outcomes: White win: 30%,  Draw: 48%,  Black win: 22%,  Move 5 Entropy: 7.4,  Move 10 Entropy: 12.7,  Move 20 Entropy: 19.5
Variant number: 342,  Outcomes: White win: 35%,  Draw: 36%,  Black win: 29%,  Move 5 Entropy: 8.1,  Move 10 Entropy: 11.7,  Move 20 Entropy: 17.7
Variant number: 343,  Outcomes: White win: 29%,  Draw: 46%,  Black win: 25%,  Move 5 Entropy: 7.6,  Move 10 Entropy: 13.9,  Move 20 Entropy: 20.1
Variant number: 344,  Outcomes: White win: 34%,  Draw: 48%,  Black win: 18%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 11.6,  Move 20 Entropy: 20.9
Variant number: 345,  Outcomes: White win: 28%,  Draw: 49%,  Black win: 23%,  Move 5 Entropy: 10.9,  Move 10 Entropy: 14.2,  Move 20 Entropy: 18.6
Variant number: 346,  Outcomes: White win: 32%,  Draw: 47%,  Black win: 21%,  Move 5 Entropy: 8.5,  Move 10 Entropy: 12.7,  Move 20 Entropy: 22.4
Variant number: 347,  Outcomes: White win: 30%,  Draw: 49%,  Black win: 22%,  Move 5 Entropy: 10.6,  Move 10 Entropy: 14.8,  Move 20 Entropy: 25.6
Variant number: 348,  Outcomes: White win: 39%,  Draw: 43%,  Black win: 18%,  Move 5 Entropy: 8.7,  Move 10 Entropy: 10.5,  Move 20 Entropy: 19.7
Variant number: 349,  Outcomes: White win: 37%,  Draw: 42%,  Black win: 21%,  Move 5 Entropy: 8.3,  Move 10 Entropy: 11.6,  Move 20 Entropy: 18.1
Variant number: 350,  Outcomes: White win: 35%,  Draw: 45%,  Black win: 20%,  Move 5 Entropy: 8.3,  Move 10 Entropy: 11.2,  Move 20 Entropy: 18.9
Variant number: 351,  Outcomes: White win: 31%,  Draw: 45%,  Black win: 25%,  Move 5 Entropy: 9.2,  Move 10 Entropy: 15.3,  Move 20 Entropy: 22.4
Variant number: 352,  Outcomes: White win: 34%,  Draw: 44%,  Black win: 22%,  Move 5 Entropy: 7.5,  Move 10 Entropy: 12.7,  Move 20 Entropy: 20.2
Variant number: 353,  Outcomes: White win: 32%,  Draw: 49%,  Black win: 19%,  Move 5 Entropy: 8.3,  Move 10 Entropy: 13.5,  Move 20 Entropy: 20.9
Variant number: 354,  Outcomes: White win: 24%,  Draw: 55%,  Black win: 21%,  Move 5 Entropy: 7.6,  Move 10 Entropy: 12.6,  Move 20 Entropy: 21.5
Variant number: 355,  Outcomes: White win: 25%,  Draw: 54%,  Black win: 22%,  Move 5 Entropy: 8.8,  Move 10 Entropy: 14.2,  Move 20 Entropy: 20.3
Variant number: 356,  Outcomes: White win: 27%,  Draw: 48%,  Black win: 25%,  Move 5 Entropy: 10.9,  Move 10 Entropy: 14.8,  Move 20 Entropy: 24.1
Variant number: 357,  Outcomes: White win: 34%,  Draw: 45%,  Black win: 22%,  Move 5 Entropy: 6.9,  Move 10 Entropy: 14.0,  Move 20 Entropy: 20.7
Variant number: 358,  Outcomes: White win: 35%,  Draw: 40%,  Black win: 25%,  Move 5 Entropy: 3.8,  Move 10 Entropy: 5.5,  Move 20 Entropy: 12.8
Variant number: 359,  Outcomes: White win: 32%,  Draw: 39%,  Black win: 29%,  Move 5 Entropy: 10.7,  Move 10 Entropy: 16.0,  Move 20 Entropy: 19.2
Variant number: 360,  Outcomes: White win: 33%,  Draw: 44%,  Black win: 23%,  Move 5 Entropy: 8.9,  Move 10 Entropy: 11.5,  Move 20 Entropy: 21.4
Variant number: 361,  Outcomes: White win: 26%,  Draw: 49%,  Black win: 25%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 14.1,  Move 20 Entropy: 18.0
Variant number: 362,  Outcomes: White win: 36%,  Draw: 43%,  Black win: 21%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 10.8,  Move 20 Entropy: 23.6
Variant number: 363,  Outcomes: White win: 29%,  Draw: 48%,  Black win: 23%,  Move 5 Entropy: 10.3,  Move 10 Entropy: 13.0,  Move 20 Entropy: 22.3
Variant number: 364,  Outcomes: White win: 26%,  Draw: 52%,  Black win: 22%,  Move 5 Entropy: 10.8,  Move 10 Entropy: 11.5,  Move 20 Entropy: 23.0
Variant number: 365,  Outcomes: White win: 30%,  Draw: 49%,  Black win: 21%,  Move 5 Entropy: 8.1,  Move 10 Entropy: 13.4,  Move 20 Entropy: 15.3
Variant number: 366,  Outcomes: White win: 32%,  Draw: 46%,  Black win: 22%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 12.6,  Move 20 Entropy: 15.7
Variant number: 367,  Outcomes: White win: 29%,  Draw: 48%,  Black win: 23%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 13.2,  Move 20 Entropy: 18.9
Variant number: 368,  Outcomes: White win: 35%,  Draw: 39%,  Black win: 26%,  Move 5 Entropy: 7.6,  Move 10 Entropy: 11.2,  Move 20 Entropy: 19.1
Variant number: 369,  Outcomes: White win: 31%,  Draw: 46%,  Black win: 23%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 10.3,  Move 20 Entropy: 22.5
Variant number: 370,  Outcomes: White win: 28%,  Draw: 52%,  Black win: 20%,  Move 5 Entropy: 11.2,  Move 10 Entropy: 13.2,  Move 20 Entropy: 21.6
Variant number: 371,  Outcomes: White win: 27%,  Draw: 51%,  Black win: 22%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 11.4,  Move 20 Entropy: 21.4
Variant number: 372,  Outcomes: White win: 27%,  Draw: 48%,  Black win: 25%,  Move 5 Entropy: 10.4,  Move 10 Entropy: 14.3,  Move 20 Entropy: 23.6
Variant number: 373,  Outcomes: White win: 33%,  Draw: 43%,  Black win: 24%,  Move 5 Entropy: 8.9,  Move 10 Entropy: 13.7,  Move 20 Entropy: 21.4
Variant number: 374,  Outcomes: White win: 36%,  Draw: 37%,  Black win: 27%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 12.5,  Move 20 Entropy: 17.8
Variant number: 375,  Outcomes: White win: 32%,  Draw: 43%,  Black win: 25%,  Move 5 Entropy: 7.3,  Move 10 Entropy: 10.0,  Move 20 Entropy: 12.5
Variant number: 376,  Outcomes: White win: 28%,  Draw: 47%,  Black win: 25%,  Move 5 Entropy: 8.1,  Move 10 Entropy: 10.3,  Move 20 Entropy: 14.6
Variant number: 377,  Outcomes: White win: 29%,  Draw: 48%,  Black win: 23%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 17.0,  Move 20 Entropy: 23.8
Variant number: 378,  Outcomes: White win: 29%,  Draw: 47%,  Black win: 23%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 10.1,  Move 20 Entropy: 22.5
Variant number: 379,  Outcomes: White win: 30%,  Draw: 47%,  Black win: 23%,  Move 5 Entropy: 8.5,  Move 10 Entropy: 13.1,  Move 20 Entropy: 20.3
Variant number: 380,  Outcomes: White win: 24%,  Draw: 58%,  Black win: 17%,  Move 5 Entropy: 8.8,  Move 10 Entropy: 15.7,  Move 20 Entropy: 25.0
Variant number: 381,  Outcomes: White win: 31%,  Draw: 47%,  Black win: 22%,  Move 5 Entropy: 8.7,  Move 10 Entropy: 10.7,  Move 20 Entropy: 18.3
Variant number: 382,  Outcomes: White win: 31%,  Draw: 46%,  Black win: 24%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 15.0,  Move 20 Entropy: 20.2
Variant number: 383,  Outcomes: White win: 29%,  Draw: 45%,  Black win: 25%,  Move 5 Entropy: 8.8,  Move 10 Entropy: 13.8,  Move 20 Entropy: 18.7
Variant number: 384,  Outcomes: White win: 29%,  Draw: 48%,  Black win: 23%,  Move 5 Entropy: 8.5,  Move 10 Entropy: 12.0,  Move 20 Entropy: 19.2
Variant number: 385,  Outcomes: White win: 23%,  Draw: 55%,  Black win: 21%,  Move 5 Entropy: 10.9,  Move 10 Entropy: 14.8,  Move 20 Entropy: 24.2
Variant number: 386,  Outcomes: White win: 26%,  Draw: 52%,  Black win: 22%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 13.5,  Move 20 Entropy: 21.6
Variant number: 387,  Outcomes: White win: 25%,  Draw: 57%,  Black win: 18%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 11.5,  Move 20 Entropy: 15.7
Variant number: 388,  Outcomes: White win: 30%,  Draw: 49%,  Black win: 21%,  Move 5 Entropy: 8.3,  Move 10 Entropy: 9.0,  Move 20 Entropy: 20.9
Variant number: 389,  Outcomes: White win: 23%,  Draw: 53%,  Black win: 24%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 12.9,  Move 20 Entropy: 21.4
Variant number: 390,  Outcomes: White win: 30%,  Draw: 51%,  Black win: 18%,  Move 5 Entropy: 11.0,  Move 10 Entropy: 17.4,  Move 20 Entropy: 25.9
Variant number: 391,  Outcomes: White win: 26%,  Draw: 52%,  Black win: 22%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 14.5,  Move 20 Entropy: 22.3
Variant number: 392,  Outcomes: White win: 32%,  Draw: 46%,  Black win: 22%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 12.3,  Move 20 Entropy: 18.2
Variant number: 393,  Outcomes: White win: 30%,  Draw: 49%,  Black win: 21%,  Move 5 Entropy: 11.4,  Move 10 Entropy: 17.6,  Move 20 Entropy: 24.2
Variant number: 394,  Outcomes: White win: 27%,  Draw: 52%,  Black win: 21%,  Move 5 Entropy: 11.7,  Move 10 Entropy: 17.0,  Move 20 Entropy: 27.3
Variant number: 395,  Outcomes: White win: 30%,  Draw: 48%,  Black win: 23%,  Move 5 Entropy: 10.4,  Move 10 Entropy: 14.6,  Move 20 Entropy: 20.8
Variant number: 396,  Outcomes: White win: 33%,  Draw: 44%,  Black win: 24%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 16.5,  Move 20 Entropy: 27.3
Variant number: 397,  Outcomes: White win: 32%,  Draw: 43%,  Black win: 26%,  Move 5 Entropy: 11.1,  Move 10 Entropy: 16.1,  Move 20 Entropy: 22.6
Variant number: 398,  Outcomes: White win: 29%,  Draw: 50%,  Black win: 21%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 13.2,  Move 20 Entropy: 19.8
Variant number: 399,  Outcomes: White win: 38%,  Draw: 41%,  Black win: 21%,  Move 5 Entropy: 5.7,  Move 10 Entropy: 8.6,  Move 20 Entropy: 21.8
Variant number: 400,  Outcomes: White win: 27%,  Draw: 47%,  Black win: 26%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 14.7,  Move 20 Entropy: 24.8
Variant number: 401,  Outcomes: White win: 26%,  Draw: 53%,  Black win: 21%,  Move 5 Entropy: 12.1,  Move 10 Entropy: 15.3,  Move 20 Entropy: 26.3
Variant number: 402,  Outcomes: White win: 22%,  Draw: 56%,  Black win: 22%,  Move 5 Entropy: 11.2,  Move 10 Entropy: 17.3,  Move 20 Entropy: 27.2
Variant number: 403,  Outcomes: White win: 24%,  Draw: 57%,  Black win: 19%,  Move 5 Entropy: 10.8,  Move 10 Entropy: 16.9,  Move 20 Entropy: 23.5
Variant number: 404,  Outcomes: White win: 27%,  Draw: 53%,  Black win: 20%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 14.6,  Move 20 Entropy: 21.7
Variant number: 405,  Outcomes: White win: 24%,  Draw: 54%,  Black win: 22%,  Move 5 Entropy: 11.3,  Move 10 Entropy: 12.3,  Move 20 Entropy: 22.6
Variant number: 406,  Outcomes: White win: 27%,  Draw: 54%,  Black win: 19%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 15.0,  Move 20 Entropy: 22.4
Variant number: 407,  Outcomes: White win: 24%,  Draw: 60%,  Black win: 16%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 13.5,  Move 20 Entropy: 25.8
Variant number: 408,  Outcomes: White win: 39%,  Draw: 43%,  Black win: 18%,  Move 5 Entropy: 7.5,  Move 10 Entropy: 11.1,  Move 20 Entropy: 22.6
Variant number: 409,  Outcomes: White win: 25%,  Draw: 55%,  Black win: 20%,  Move 5 Entropy: 10.6,  Move 10 Entropy: 17.8,  Move 20 Entropy: 28.0
Variant number: 410,  Outcomes: White win: 25%,  Draw: 55%,  Black win: 19%,  Move 5 Entropy: 10.4,  Move 10 Entropy: 14.5,  Move 20 Entropy: 27.8
Variant number: 411,  Outcomes: White win: 28%,  Draw: 55%,  Black win: 18%,  Move 5 Entropy: 10.9,  Move 10 Entropy: 13.1,  Move 20 Entropy: 26.0
Variant number: 412,  Outcomes: White win: 28%,  Draw: 45%,  Black win: 26%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 15.0,  Move 20 Entropy: 25.2
Variant number: 413,  Outcomes: White win: 29%,  Draw: 46%,  Black win: 25%,  Move 5 Entropy: 11.3,  Move 10 Entropy: 17.3,  Move 20 Entropy: 28.9
Variant number: 414,  Outcomes: White win: 23%,  Draw: 55%,  Black win: 22%,  Move 5 Entropy: 11.5,  Move 10 Entropy: 18.2,  Move 20 Entropy: 23.8
Variant number: 415,  Outcomes: White win: 32%,  Draw: 47%,  Black win: 21%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 14.0,  Move 20 Entropy: 21.8
Variant number: 416,  Outcomes: White win: 38%,  Draw: 40%,  Black win: 22%,  Move 5 Entropy: 7.7,  Move 10 Entropy: 13.2,  Move 20 Entropy: 22.4
Variant number: 417,  Outcomes: White win: 27%,  Draw: 50%,  Black win: 23%,  Move 5 Entropy: 11.4,  Move 10 Entropy: 15.1,  Move 20 Entropy: 23.7
Variant number: 418,  Outcomes: White win: 26%,  Draw: 53%,  Black win: 21%,  Move 5 Entropy: 12.4,  Move 10 Entropy: 20.1,  Move 20 Entropy: 26.2
Variant number: 419,  Outcomes: White win: 23%,  Draw: 57%,  Black win: 20%,  Move 5 Entropy: 10.6,  Move 10 Entropy: 12.9,  Move 20 Entropy: 26.7
Variant number: 420,  Outcomes: White win: 28%,  Draw: 47%,  Black win: 25%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 14.8,  Move 20 Entropy: 19.7
Variant number: 421,  Outcomes: White win: 28%,  Draw: 50%,  Black win: 22%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 15.7,  Move 20 Entropy: 22.5
Variant number: 422,  Outcomes: White win: 23%,  Draw: 54%,  Black win: 23%,  Move 5 Entropy: 11.6,  Move 10 Entropy: 16.6,  Move 20 Entropy: 28.8
Variant number: 423,  Outcomes: White win: 25%,  Draw: 55%,  Black win: 20%,  Move 5 Entropy: 11.8,  Move 10 Entropy: 17.2,  Move 20 Entropy: 25.4
Variant number: 424,  Outcomes: White win: 26%,  Draw: 53%,  Black win: 20%,  Move 5 Entropy: 10.4,  Move 10 Entropy: 15.1,  Move 20 Entropy: 23.5
Variant number: 425,  Outcomes: White win: 24%,  Draw: 53%,  Black win: 23%,  Move 5 Entropy: 10.7,  Move 10 Entropy: 13.0,  Move 20 Entropy: 22.7
Variant number: 426,  Outcomes: White win: 25%,  Draw: 55%,  Black win: 21%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 15.1,  Move 20 Entropy: 25.8
Variant number: 427,  Outcomes: White win: 27%,  Draw: 51%,  Black win: 22%,  Move 5 Entropy: 10.4,  Move 10 Entropy: 13.5,  Move 20 Entropy: 21.2
Variant number: 428,  Outcomes: White win: 33%,  Draw: 41%,  Black win: 26%,  Move 5 Entropy: 11.6,  Move 10 Entropy: 19.0,  Move 20 Entropy: 25.1
Variant number: 429,  Outcomes: White win: 32%,  Draw: 45%,  Black win: 23%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 17.6,  Move 20 Entropy: 27.9
Variant number: 430,  Outcomes: White win: 32%,  Draw: 48%,  Black win: 20%,  Move 5 Entropy: 9.2,  Move 10 Entropy: 14.1,  Move 20 Entropy: 18.7
Variant number: 431,  Outcomes: White win: 27%,  Draw: 52%,  Black win: 20%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 14.4,  Move 20 Entropy: 22.9
Variant number: 432,  Outcomes: White win: 26%,  Draw: 46%,  Black win: 28%,  Move 5 Entropy: 9.7,  Move 10 Entropy: 15.4,  Move 20 Entropy: 25.0
Variant number: 433,  Outcomes: White win: 27%,  Draw: 51%,  Black win: 22%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 13.6,  Move 20 Entropy: 24.7
Variant number: 434,  Outcomes: White win: 29%,  Draw: 46%,  Black win: 25%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 13.7,  Move 20 Entropy: 23.6
Variant number: 435,  Outcomes: White win: 29%,  Draw: 53%,  Black win: 19%,  Move 5 Entropy: 11.1,  Move 10 Entropy: 14.6,  Move 20 Entropy: 25.5
Variant number: 436,  Outcomes: White win: 28%,  Draw: 48%,  Black win: 24%,  Move 5 Entropy: 9.7,  Move 10 Entropy: 14.6,  Move 20 Entropy: 24.7
Variant number: 437,  Outcomes: White win: 26%,  Draw: 53%,  Black win: 21%,  Move 5 Entropy: 11.8,  Move 10 Entropy: 16.0,  Move 20 Entropy: 26.2
Variant number: 438,  Outcomes: White win: 29%,  Draw: 54%,  Black win: 17%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 10.6,  Move 20 Entropy: 15.4
Variant number: 439,  Outcomes: White win: 32%,  Draw: 45%,  Black win: 23%,  Move 5 Entropy: 8.3,  Move 10 Entropy: 10.3,  Move 20 Entropy: 18.5
Variant number: 440,  Outcomes: White win: 32%,  Draw: 48%,  Black win: 21%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 15.5,  Move 20 Entropy: 27.5
Variant number: 441,  Outcomes: White win: 26%,  Draw: 52%,  Black win: 22%,  Move 5 Entropy: 11.7,  Move 10 Entropy: 18.7,  Move 20 Entropy: 28.3
Variant number: 442,  Outcomes: White win: 22%,  Draw: 56%,  Black win: 23%,  Move 5 Entropy: 11.3,  Move 10 Entropy: 16.1,  Move 20 Entropy: 27.2
Variant number: 443,  Outcomes: White win: 24%,  Draw: 55%,  Black win: 21%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 14.2,  Move 20 Entropy: 20.8
Variant number: 444,  Outcomes: White win: 29%,  Draw: 44%,  Black win: 27%,  Move 5 Entropy: 12.5,  Move 10 Entropy: 17.8,  Move 20 Entropy: 28.6
Variant number: 445,  Outcomes: White win: 27%,  Draw: 48%,  Black win: 25%,  Move 5 Entropy: 10.7,  Move 10 Entropy: 15.7,  Move 20 Entropy: 25.9
Variant number: 446,  Outcomes: White win: 31%,  Draw: 49%,  Black win: 20%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 14.6,  Move 20 Entropy: 23.8
Variant number: 447,  Outcomes: White win: 26%,  Draw: 50%,  Black win: 24%,  Move 5 Entropy: 7.7,  Move 10 Entropy: 12.8,  Move 20 Entropy: 21.6
Variant number: 448,  Outcomes: White win: 37%,  Draw: 37%,  Black win: 26%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 11.7,  Move 20 Entropy: 14.4
Variant number: 449,  Outcomes: White win: 29%,  Draw: 41%,  Black win: 30%,  Move 5 Entropy: 10.7,  Move 10 Entropy: 14.3,  Move 20 Entropy: 26.5
Variant number: 450,  Outcomes: White win: 29%,  Draw: 47%,  Black win: 24%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 12.5,  Move 20 Entropy: 18.7
Variant number: 451,  Outcomes: White win: 25%,  Draw: 54%,  Black win: 21%,  Move 5 Entropy: 10.3,  Move 10 Entropy: 16.2,  Move 20 Entropy: 23.4
Variant number: 452,  Outcomes: White win: 31%,  Draw: 37%,  Black win: 32%,  Move 5 Entropy: 9.7,  Move 10 Entropy: 14.2,  Move 20 Entropy: 22.7
Variant number: 453,  Outcomes: White win: 33%,  Draw: 39%,  Black win: 27%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 14.1,  Move 20 Entropy: 20.5
Variant number: 454,  Outcomes: White win: 37%,  Draw: 42%,  Black win: 21%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 11.2,  Move 20 Entropy: 16.9
Variant number: 455,  Outcomes: White win: 30%,  Draw: 48%,  Black win: 22%,  Move 5 Entropy: 10.3,  Move 10 Entropy: 14.1,  Move 20 Entropy: 20.7
Variant number: 456,  Outcomes: White win: 31%,  Draw: 39%,  Black win: 30%,  Move 5 Entropy: 11.6,  Move 10 Entropy: 15.7,  Move 20 Entropy: 28.1
Variant number: 457,  Outcomes: White win: 36%,  Draw: 39%,  Black win: 25%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 11.2,  Move 20 Entropy: 20.0
Variant number: 458,  Outcomes: White win: 30%,  Draw: 43%,  Black win: 27%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 13.4,  Move 20 Entropy: 20.0
Variant number: 459,  Outcomes: White win: 27%,  Draw: 41%,  Black win: 33%,  Move 5 Entropy: 10.3,  Move 10 Entropy: 13.2,  Move 20 Entropy: 25.1
Variant number: 460,  Outcomes: White win: 29%,  Draw: 49%,  Black win: 23%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 11.2,  Move 20 Entropy: 22.6
Variant number: 461,  Outcomes: White win: 35%,  Draw: 45%,  Black win: 20%,  Move 5 Entropy: 7.1,  Move 10 Entropy: 10.2,  Move 20 Entropy: 16.7
Variant number: 462,  Outcomes: White win: 31%,  Draw: 41%,  Black win: 28%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 12.5,  Move 20 Entropy: 23.6
Variant number: 463,  Outcomes: White win: 27%,  Draw: 42%,  Black win: 31%,  Move 5 Entropy: 7.9,  Move 10 Entropy: 11.0,  Move 20 Entropy: 16.0
Variant number: 464,  Outcomes: White win: 33%,  Draw: 43%,  Black win: 24%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 12.2,  Move 20 Entropy: 20.5
Variant number: 465,  Outcomes: White win: 36%,  Draw: 41%,  Black win: 23%,  Move 5 Entropy: 8.8,  Move 10 Entropy: 10.2,  Move 20 Entropy: 17.4
Variant number: 466,  Outcomes: White win: 29%,  Draw: 47%,  Black win: 24%,  Move 5 Entropy: 7.6,  Move 10 Entropy: 12.3,  Move 20 Entropy: 19.2
Variant number: 467,  Outcomes: White win: 25%,  Draw: 54%,  Black win: 22%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 15.1,  Move 20 Entropy: 24.6
Variant number: 468,  Outcomes: White win: 27%,  Draw: 47%,  Black win: 26%,  Move 5 Entropy: 9.2,  Move 10 Entropy: 15.0,  Move 20 Entropy: 20.1
Variant number: 469,  Outcomes: White win: 31%,  Draw: 46%,  Black win: 22%,  Move 5 Entropy: 6.6,  Move 10 Entropy: 14.2,  Move 20 Entropy: 25.3
Variant number: 470,  Outcomes: White win: 33%,  Draw: 46%,  Black win: 21%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 13.4,  Move 20 Entropy: 21.7
Variant number: 471,  Outcomes: White win: 24%,  Draw: 51%,  Black win: 25%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 15.3,  Move 20 Entropy: 21.6
Variant number: 472,  Outcomes: White win: 32%,  Draw: 45%,  Black win: 24%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 16.1,  Move 20 Entropy: 21.3
Variant number: 473,  Outcomes: White win: 34%,  Draw: 42%,  Black win: 24%,  Move 5 Entropy: 6.0,  Move 10 Entropy: 7.7,  Move 20 Entropy: 17.6
Variant number: 474,  Outcomes: White win: 30%,  Draw: 44%,  Black win: 26%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 11.1,  Move 20 Entropy: 21.9
Variant number: 475,  Outcomes: White win: 30%,  Draw: 44%,  Black win: 26%,  Move 5 Entropy: 8.9,  Move 10 Entropy: 13.6,  Move 20 Entropy: 19.8
Variant number: 476,  Outcomes: White win: 27%,  Draw: 51%,  Black win: 22%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 14.4,  Move 20 Entropy: 21.7
